isbn13,Title,Authors,Average Rating,Language Code,Num Pages,Ratings Count,Text Reviews Count
9780691097183,The Collected Dialogues,"['Plato', 'Edith Hamilton', 'Huntington Cairns']",4.43,eng,1776,676,32
9780691099507,The Complete Works: The Revised Oxford Translation  Vol. 1,"['Aristotle', 'Jonathan Barnes']",4.43,eng,2512,2296,17
9780691102573,Hamlet in Purgatory,['Stephen Greenblatt'],3.94,eng,344,209,24
9780691102962,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,['Richard B. Alley'],3.99,eng,229,139,18
9780691119427,Shamanism: Archaic Techniques of Ecstasy,"['Mircea Eliade', 'Wendy Doniger', 'Willard R. Trask']",4.22,eng,610,1933,49
9780691120041,Camus at Combat: Writing 1944-1947,"['Albert Camus', 'Jacqueline Levi', 'Valensi', 'Arthur Goldhammer', 'David Carroll']",4.16,fre,334,130,5
9780691120270,The Meaning of Relativity (Science Library),"['Albert Einstein', 'Brian Greene']",4.33,eng,200,25,1
9780691120522,Preface to the Phenomenology of Spirit,"['Georg Wilhelm Friedrich Hegel', 'Yirmiyahu Yovel']",4.04,eng,223,103,16
9780691122946,On Bullshit,['Harry G. Frankfurt'],3.57,eng,67,8773,937
9780691130286,The Ethics of Identity,['Kwame Anthony Appiah'],3.85,eng,358,208,21
9780694524198,The Edgar Allan Poe Audio Collection,['Edgar Allan Poe'],4.5,eng,5,262,56
9780694524754,The Chronicles of Narnia CD Box Set,"['C.S. Lewis', 'Kenneth Branagh']",4.26,eng,31,198,24
9780694524983,The Ernest Hemingway Audio Collection,"['Ernest Hemingway', 'Charlton Heston']",4.29,eng,4,41,7
9780696018824,Day and Night,['Better Homes and Gardens'],0.0,eng,32,0,1
9780696211522,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),"['Denny Caringer', 'Better Homes and Gardens']",3.83,eng,216,6,1
9780698112681,Sisters: The Story of Olivia De Havilland and Joan Fontaine,['Charles Higham'],3.3,eng,257,66,8
9780698115675,The Legend of the Poinsettia,['Tomie dePaola'],4.19,eng,32,2285,104
9780698115842,Thirteen Moons on Turtle's Back,"['Joseph Bruchac', 'Jonathan London', 'Thomas Locker']",4.08,eng,32,300,38
9780698115910,The Tomten,"['Astrid Lindgren', 'Harald Wiberg']",4.24,eng,32,1487,98
9780698116412,Many Luscious Lollipops: A Book About Adjectives,['Ruth Heller'],4.06,eng,48,307,40
9780698117976,Mine  All Mine!: A Book About Pronouns,['Ruth Heller'],4.07,eng,48,109,23
9780698118751,Fantastic! Wow! and Unreal!: A Book About Interjections and Conjunctions,['Ruth Heller'],4.21,eng,32,78,11
9780698119604,The Door in the Hedge,['Robin McKinley'],3.68,eng,224,7805,409
9780700607426,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",['Elizabeth A. Schultz'],4.28,eng,400,16,1
9780700610389,A Hole in the World: An American Boyhood,['Richard Rhodes'],3.88,eng,288,180,24
9780700614455,Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,['Kenneth Osgood'],3.83,eng,506,16,1
9780700614523,Michael Moore's Fahrenheit 9/11: How One Film Divided a Nation,['Robert Brent Toplin'],3.38,eng,161,8,1
9780700614936,Peace Pact: The Lost World of the American Founding (American Political Thought),['David C. Hendrickson'],3.3,eng,402,21,0
9780701106546,Seven Types of Ambiguity,['William Empson'],3.86,eng,272,7,0
9780701109851,A Severed Head: A Play in Three Acts,"['Iris Murdoch', 'J.B. Priestley']",3.42,eng,108,12,2
9780701124229,My Moby Dick,['William Humphrey'],4.15,eng,96,12,1
9780701125592,Remembrance of Things Past (Boxed Set),"['Marcel Proust', 'C.K. Scott Moncrieff', 'Frederick A. Blossom', 'Joseph Wood Crutch']",4.34,eng,3400,6,1
9780701127664,The Life Of Dashiell Hammett,['Diane Johnson'],3.7,eng,344,3,0
9780701130640,A Dubious Codicil,['Michael Wharton'],3.25,eng,224,3,0
9780701134495,Jazz,['Toni Morrison'],3.8,eng,229,14,2
9780701137687,In Search of Lost Time (New Trans.) Vol 1 Swanns Way,['Marcel Proust'],4.14,eng,534,21,1
9780701139568,Confessions of a Taoist on Wall Street,['David     Payne'],3.88,eng,735,84,5
9780701159993,The Fermata,['Nicholson Baker'],3.69,eng,300,38,7
9780701169695,Memoirs of a Geisha,['Arthur Golden'],4.1,eng,452,54,9
9780701176082,The Middle Sea: A History of the Mediterranean,['John Julius Norwich'],3.85,eng,588,632,53
9780701176150,Forever Summer,['Nigella Lawson'],4.0,eng,279,4100,43
9780701176815,The Pure in Heart (Simon Serrailler  #2),['Susan Hill'],3.92,eng,370,44,10
9780701179793,The Risk of Darkness (Simon Serrailler  #3),['Susan Hill'],3.95,eng,320,2913,257
9780704102477,The Egg and I (Betty MacDonald Memoirs  #1),['Betty MacDonald'],3.93,eng,288,6223,575
9780704330764,The Journals of Anaïs Nin Volume One (1931-34),['Anaïs Nin'],4.11,eng,378,26,1
9780706421972,Foundation / I  Robot,['Isaac Asimov'],4.38,eng,298,169,5
9780706425611,Seven Novels,['H.G. Wells'],4.13,eng,828,4,3
9780706427394,Sons and Lovers * Lady Chatterley's Lover * St. Mawr * Love Among the Haystacks,['D.H. Lawrence'],3.56,eng,631,45,2
9780706432084,The Sound and the Fury  As I Lay Dying  Sanctuary  Intruder in the Dust,['William Faulkner'],4.1,eng,760,8,1
9780708823606,Different Seasons,['Stephen King'],4.35,eng,560,183,24
9780708837580,Days Between Stations,['Steve Erickson'],3.99,eng,249,25,3
9780708853283,The Druid Of Shannara,['Terry Brooks'],4.02,eng,472,273,12
9780708982280,Pride and Prejudice,['Jane Austen'],4.25,eng,533,18,5
9780709148982,Mary Queen Of Scots: The Fair Devil Of Scotland,['Jean Plaidy'],3.98,eng,240,190,11
9780710099716,The English Novel In The Twentieth Century: [The Doom Of Empire],['Martin Burgess Green'],3.0,eng,236,1,0
9780711983083,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),"['Keith Badman', 'Keith Badman']",4.53,eng,376,12,0
9780712311021,Jack Vance: Critical Appreciations and a Bibliography,"['A.E. Cunningham', 'Harlan Ellison', 'Charles F. Miller', 'Terry Dowling', 'Paul Rhoads', 'Jack Vance', 'Tom Shippey', 'Gene Wolfe', 'David Langford', 'Dan Simmons', 'David Mathew']",4.15,eng,232,13,2
9780712347679,J.R.R. Tolkien: A Descriptive Bibliography,"['Wayne G. Hammond', 'Douglas A. Anderson']",4.44,eng,434,1,0
9780712607940,Ender's Game (Ender's Saga  #1),['Orson Scott Card'],4.3,eng,304,257,28
9780712616720,The Serpent Mage,['Greg Bear'],4.0,eng,343,1,0
9780712645621,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,['Fred Goodman'],3.93,eng,448,2,0
9780712646864,Jurassic Park,['Michael Crichton'],4.01,eng,480,71,13
9780712661317,The Runaway Jury,['John Grisham'],3.97,eng,401,154,6
9780712664561,Mary Queen of Scots and the Murder of Lord Darnley,['Alison Weir'],4.03,eng,640,4827,118
9780712677165,Eat Right 4 Your Type,"[""Peter J. D'Adamo"", 'Catherine Whitney']",3.55,eng,375,179,16
9780712678865,Maverick: The Success Story Behind the World's Most Unusual Workplace,['Ricardo Semler'],4.16,eng,336,2787,151
9780712680332,USS Seawolf (Admiral Arnold Morgan  #4),['Patrick Robinson'],3.94,eng,374,47,5
9780713659894,The Custard Kid (Black Cats),['Terry Deary'],4.4,eng,62,5,0
9780713912548,The Origin of Consciousness in the Breakdown of the Bicameral Mind,['Julian Jaynes'],4.24,eng,467,8,2
9780713996876,Argumentative Indian: Writings On Indian History Culture And Identity,['Amartya Sen'],3.8,eng,391,29,7
9780713998788,World Is Flat,['Thomas L. Friedman'],3.68,eng,496,97,14
9780713998948,America (The Book): A Citizen's Guide to Democracy Inaction,"['Jon Stewart', 'Ben Karlin', 'David Javerbaum', 'Rich Bloomquist', 'Steve Bodow', 'Tim Carvell', 'Eric Drysdale', 'J.R. Havlan', 'Scott Jacobson', 'Tom Johnson', 'Rob Kutner', 'Chris Regan', 'Jason Reich', 'Jason Ross', 'Stephen Colbert', 'Samantha Bee', 'Rob Corddry', 'Brendan Hay', 'Ed Helms']",4.02,eng,228,79299,1118
9780714525990,The Demon,['Hubert Selby Jr.'],3.76,eng,312,2618,117
9780714529035,Hooked: Film Writings 1985-1988,['Pauline Kael'],4.04,eng,528,91,5
9780714530031,Alfred Hitchcock and the Making of Psycho,['Stephen Rebello'],3.9,eng,224,13,0
9780714530482,Teach Us To Outgrow Our Madness,"['Kenzaburō Ōe', 'John Nathan']",3.87,eng,276,43,1
9780714531168,Quintessential Tarantino,['Edwin Page'],3.29,eng,352,50,3
9780714541105,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,"['Luigi Pirandello', 'Henry Reed']",3.92,eng,236,12,1
9780714831671,Mondrian,"['John Milner', 'Piet Mondrian']",3.62,eng,235,24,1
9780714833651,The Painter of Modern Life and Other Essays (Phaidon Arts and Letters),"['Charles Baudelaire', 'Jonathon Mayne']",3.97,eng,310,609,12
9780714843308,Elliott Erwitt: Snaps,"['Murray Sayle', 'Charles Flowers', 'Elliott Erwitt']",4.7,eng,544,96,6
9780714846378,Looking East,['Steve McCurry'],4.56,eng,124,77,8
9780715320327,Voices from Vietnam,"['Richard Burks Verrone', 'Laura M. Calkins']",3.92,eng,288,12,2
9780715629949,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),"['Euripides', 'Pantelis Michelakis']",4.02,eng,144,12,1
9780715631874,Euripides: Medea,['William Allan'],3.88,eng,160,17,1
9780715633991,The Egyptologist,['Arthur Phillips'],3.27,eng,392,51,7
9780716799566,Economics,"['Paul Krugman', 'Robin Wells']",3.95,eng,1088,111,5
9780717801336,The Modern Prince and Other Writings,['Antonio Gramsci'],3.9,eng,192,114,9
9780717802418,The Communist Manifesto,"['Karl Marx', 'Friedrich Engels', 'Samuel Moore']",3.54,eng,48,657,56
9780718128821,The Savage Wars Of Peace: Soldiers' Voices 1945-1989,['Charles Allen'],4.5,eng,290,1,0
9780718132385,Banker,['Dick Francis'],4.04,eng,288,2984,117
9780718144463,Sushi for Beginners,['Marian Keyes'],3.69,eng,448,269,28
9780718149291,Medicus and the Disappearing Dancing Girls (Gaius Petreius Ruso  #1),['R.S. Downie'],3.73,eng,464,38,8
9780719045783,Orientalism History  Theory  and the Arts,['John M. MacKenzie'],2.95,eng,256,12,3
9780719071157,A Farewell to Arms?: Beyond the Good Friday Agreement,"['Adrian Guelke', 'Michael Cox', 'Fiona Stephen']",4.33,eng,624,0,0
9780719566226,Maisie Dobbs (Maisie Dobbs  #1),['Jacqueline Winspear'],3.92,eng,292,157,18
9780719566233,Birds of a Feather (Maisie Dobbs  #2),['Jacqueline Winspear'],3.96,eng,307,21,5
9780720604733,The Journals of Anaïs Nin 1947-1955,"['Anaïs Nin', 'Gunther Stuhlmann']",4.2,eng,275,1,0
9780720608724,Narcissus and Goldmund,"['Hermann Hesse', 'Leila Vennewitz']",4.2,eng,288,174,9
9780720610659,Pope Joan: Translated & Adapted from the Greek,"['Emmanuel Rhoides', 'Lawrence Durrell']",3.93,eng,200,255,17
9780721601946,Robbins and Cotran Review of Pathology,"['Edward Klatt', 'Vinay Kumar']",4.37,eng,432,51,6
9780721654454,Sexual Behavior in the Human Male,"['Alfred C. Kinsey', 'Clyde E. Martin', 'Wardell B. Pomeroy', 'Alan Gregg']",3.66,eng,820,204,8
9780722184790,The Killer Inside Me,['Jim Thompson'],3.84,eng,160,3,0
9780722189146,The Secrets of Harry Bright,['Joseph Wambaugh'],3.75,eng,307,595,24
9780722533949,The Valkyries,"['Paulo Coelho', 'Alan R. Clarke']",3.31,eng,243,16151,678
9780722534878,The Pilgrimage,"['Paulo Coelho', 'Alan R. Clarke']",3.65,eng,226,31993,1102
9780722536544,The Fifth Mountain,['Paulo Coelho'],3.62,eng,245,28658,939
9780722538449,Men Are From Mars  Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want,['John Gray'],3.54,eng,286,100,9
9780722539019,How to Seduce Your Dream Man,['Anna Maxted'],3.89,eng,224,9,2
9780722540404,Mutant Message From Forever,['Marlo Morgan'],3.73,eng,323,755,53
9780723247708,The Tale of Peter Rabbit (Rabbit Ears),"['Beatrix Potter', 'طاهره آدینه پور']",4.17,eng,72,180490,1478
9780723247784,The Tale of Jemima Puddle-Duck,['Beatrix Potter'],4.06,eng,57,9246,207
9780723247791,The Tale of the Flopsy Bunnies,['Beatrix Potter'],4.19,eng,58,5051,125
9780723249863,Tale of Peter Rabbit,['Beatrix Potter'],4.17,eng,80,17,2
9780723257042,The Tale of Peter Rabbit: A Pop-up Adventure,['Beatrix Potter'],4.17,eng,16,16,2
9780723257639,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),['Beatrix Potter'],4.63,eng,1072,210,14
9780723258056,Beatrix Potter's Journal,['Beatrix Potter'],4.34,eng,32,341,40
9780723258735,The Tale of Peter Rabbit,['Beatrix Potter'],4.17,eng,80,32,4
9780727840011,Being a Green Mother (Incarnations of Immortality  #5),['Piers Anthony'],3.96,eng,400,41,1
9780727845641,Nor Crystal Tears (Humanx Commonwealth  #9),['Alan Dean Foster'],4.03,eng,231,2217,28
9780727852663,The Dig,['Alan Dean Foster'],3.4,eng,336,2,0
9780727853417,Exit to Eden,"['Anne Rampling', 'Anne Rice']",3.57,eng,336,12404,323
9780727860996,Hell House,['Richard Matheson'],3.79,eng,301,28219,1375
9780727861153,Desert Heat (Joanna Brady  #1),['J.A. Jance'],4.0,eng,256,39,11
9780727862426,The Dark City (Eliot Ness  #1),['Max Allan Collins'],3.87,eng,233,48,5
9780727862983,Bullet Proof (Eliot Ness  #3),['Max Allan Collins'],3.98,eng,197,30,2
9780727891600,Touchy and Feely (Sissy Sawyer  #1),['Graham Masterton'],3.38,eng,208,84,12
9780727891624,The Prodigal Son (Roger the Chapman  #15),['Kate Sedley'],4.04,eng,252,97,10
9780729300148,Julio Cortázar: Rayuela (Critical Guides to Spanish Texts),['Robert Brody'],4.4,eng,85,4835,78
9780732270957,The Magicians' Guild (Black Magician Trilogy  #1),['Trudi Canavan'],3.96,eng,517,184,14
9780732281205,Prey,['Michael Crichton'],3.75,eng,369,102,9
9780733605758,The Color Of Water,['James McBride'],4.08,eng,291,68,12
9780734305503,The Power Of One,['Bryce Courtenay'],4.35,eng,629,10,1
9780735102866,Resurrection,"['Leo Tolstoy', 'Louise Maude', 'Aylmer Maude']",4.12,eng,562,10913,491
9780735200302,How to Succeed with Women,"['Ron  Louis', 'David Copeland']",3.77,eng,320,80,12
9780735611313,Code,['Charles Petzold'],4.38,eng,400,4423,387
9780735617223,Writing Secure Code,"['Michael  Howard', 'David LeBlanc']",4.01,eng,768,318,10
9780735619654,Object Thinking,['David      West'],3.97,eng,334,139,18
9780735619678,Code Complete,['Steve McConnell'],4.29,eng,914,6734,321
9780735711020,Homepage Usability: 50 Websites Deconstructed,"['Jakob Nielsen', 'Marie Tahir']",3.72,eng,336,333,11
9780736411035,A Walk in the Woods (Stickerific),['Walt Disney Company'],3.5,eng,16,8,0
9780736606370,The Clan of the Cave Bear  Part 1 of 2 (Earth's Children  #1),"['Jean M. Auel', 'Donada  Peters']",4.43,eng,0,611,34
9780736609890,The Cider House Rules,"['John Irving', 'Grover Gardner']",4.12,eng,26,9,0
9780736694049,Feynman's Rainbow: A Search for Beauty in Physics and in Life,"['Leonard Mlodinow', 'Michael Prichard']",4.0,eng,4,6,1
9780736695183,Under the Banner of Heaven,"['Jon Krakauer', 'Scott Brick']",3.99,eng,14,298,43
9780736697507,The Fabric of the Cosmos: Space  Time and the Texture of Reality,['Brian Greene'],4.12,eng,16,19,5
9780736805995,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,"['Louisa May Alcott', 'Kerry A. Graves']",3.87,eng,32,26,0
9780736850919,Dr. Seuss (First Biographies),['Cheryl Carlson'],4.32,eng,24,14,1
9780736903707,Israel  My Beloved,['Kay Arthur'],4.17,eng,448,649,81
9780736904865,Men Are Like Waffles  Women Are Like Spaghetti,"['Bill Farrel', 'Pam Farrel']",3.89,eng,253,918,117
9780736904896,Becoming a Woman of Beauty  Strength: Esther,['Elizabeth George'],4.27,eng,160,76,13
9780736904940,A Woman's High Calling Growth and Study Guide,['Elizabeth George'],4.27,eng,160,11,1
9780736908160,Living with Passion and Purpose: Luke (Woman After God's Own Heart),['Elizabeth George'],3.96,eng,160,19,4
9780736909525,The Rapture: Who Will Face the Tribulation,['Tim LaHaye'],3.52,eng,256,4,1
9780736910194,Life Management for Busy Woman: Growth and Study Guide,['Elizabeth George'],4.54,eng,166,10,1
9780736910736,Simple Acts of Faith: Heartwarming Stories of One Life Touching Another,"['Margaret Feinberg', 'Norman Rockwell']",4.55,eng,48,11,2
9780736911689,A Wife After God's Own Heart Growth and Study Guide,['Elizabeth George'],4.75,eng,160,8,1
9780736913829,Loving God with All Your Mind,['Elizabeth George'],4.43,eng,276,1434,75
9780737000368,Get a Grip on Evolution,['David Burnie'],3.72,eng,192,60,6
9780737303940,The Dissociative Identity Disorder Sourcebook,['Deborah Bray Haddock'],4.16,eng,336,259,17
9780738202839,The Feynman Lectures on Physics Vols 5-6,['Richard P. Feynman'],4.59,eng,12,22,1
9780738206363,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,"['Richard Feynman', 'Michelle Feynman']",4.24,eng,512,1786,91
9780738207711,Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death,['Jessica Snyder Sachs'],3.94,eng,270,907,71
9780738209258,The Feynman Lectures on Physics Vols 3-4,['Richard P. Feynman'],4.7,eng,0,20,0
9780738209272,The Feynman Lectures on Physics Vols 7-8,['Richard P. Feynman'],4.8,eng,0,20,0
9780738507934,Lake Forest: Estates  People and Culture (Images of America: Illinois),"['Arthur H. Miller', 'Shirley M. Paddock']",3.33,eng,128,2,0
9780738511672,Middlesex Borough (Images of America: New Jersey),['Middlesex Borough Heritage Committee'],5.0,eng,128,2,0
9780738519388,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),"['Jacqueline Ann', 'Sheila Z.']",2.67,eng,128,3,0
9780738528526,Sebastopol (Images of America: California),['Western Sonoma County Historical Society'],4.4,eng,128,4,1
9780738539560,Lake Orion (Images of America: Michigan),"['James E. Ingram', 'Lori Grove']",5.0,eng,128,0,0
9780738543390,Cypress Gardens (Images of America: Florida),"['Mary M. Flekke', 'Sarah E. MacDonald', 'Randall M. MacDonald']",3.0,eng,128,5,1
9780738544922,Center City Philadelphia in the 19th Century (Images of America: Pennsylvania),['Library Company of Philadelphia'],4.44,eng,128,9,1
9780738546780,Selections from the Oakland Tribune Archives (Images of America: California),['Annalee Allen'],3.0,eng,128,2,1
9780738706122,Book of Nightmares (Diadem  Worlds of Magic  #6),['John Peel'],4.11,eng,192,326,2
9780738709123,June Bug (Murder-by-Month Mystery #2),"['Jess Lourey', 'J.H. Lourey', 'Jessica Lourey']",3.53,eng,229,725,66
9780739301760,Odd Thomas (Odd Thomas #1),"['Dean Koontz', 'David Baker']",3.96,eng,11,101,33
9780739302866,Haunted,"['Chuck Palahniuk', 'Erik Darling', 'Arthur Morey', 'Scott Brick', 'Lorna Raver', 'Marc Cashman', 'Kimberly Farr', 'Renee Randman']",3.59,eng,14,54,23
9780739303405,The Devil in the White City: Murder  Magic  and Madness at the Fair That Changed America,"['Erik Larson', 'Tony Goldwyn']",3.99,eng,447,390272,22826
9780739308707,A Clash of Kings (A Song of Ice and Fire  #2),"['George R.R. Martin', 'Roy Dotrice']",4.41,eng,0,113,13
9780739309056,The Killer Angels,"['Michael Shaara', 'Stephen Hoye']",4.32,eng,13,88,34
9780739312643,John Grisham Value Collection: A Time to Kill  The Firm  The Client,"['John Grisham', 'Michael Beck', 'Blair Brown', 'D.W. Moffett']",4.5,eng,0,467,12
9780739315651,Master and Commander (Aubrey/Maturin Book 1),"[""Patrick O'Brian""]",4.1,eng,0,1,0
9780739317365,The Stephen King Collection: Stories from Night Shift,"['Stephen King', 'John  Glover']",3.99,eng,11,55,9
9780739318614,School Days (Spenser  #33),"['Robert B. Parker', 'Joe Mantegna']",3.87,eng,0,23,3
9780739318652,Hundred-Dollar Baby (Spenser  #34),"['Robert B. Parker', 'Joe Mantegna']",3.82,eng,0,56,11
9780739322062,Lolita,"['Vladimir Nabokov', 'Jeremy Irons']",3.89,eng,12,771,232
9780739322208,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),"['Douglas Adams', 'Stephen Fry']",4.22,eng,6,1222,253
9780739322796,The House on Mango Street,['Sandra Cisneros'],3.62,eng,2,105,19
